Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-01 00:00:00-05:00,81.4939202973128,84.88725965969124,81.4939202973128,82.36912536621094,3452789,0.0,0.0
2010-01-08 00:00:00-05:00,82.33074350456027,83.02937535448359,78.49980129648411,79.9354476928711,3607447,0.0,0.0
2010-01-15 00:00:00-05:00,79.8510080122816,81.57838772901606,77.96240689152451,79.35966491699219,2631046,0.0,0.0
2010-01-22 00:00:00-05:00,79.5439125817983,80.04293453188004,73.5940494520094,75.05272674560547,3561099,0.0,0.0
2010-01-29 00:00:00-05:00,75.5440694818528,76.54978640312171,71.0528836653413,71.18339538574219,5124578,0.0,0.0
2010-02-05 00:00:00-05:00,71.02982940708388,73.494228861844,69.47135045959408,73.11036682128906,5853150,0.0,0.0
2010-02-12 00:00:00-05:00,73.18712953798725,74.10839598516338,71.55187368693615,72.9568099975586,2750318,0.0,0.0
2010-02-19 00:00:00-05:00,72.61137231563207,73.28696765257025,71.16866176504311,72.41944122314453,3271132,0.0,0.0
2010-02-26 00:00:00-05:00,72.59599335411492,76.05843089178464,71.85129999550931,75.81275939941406,3205538,0.0,0.0
2010-03-05 00:00:00-05:00,75.98931923943326,80.18109130859375,75.52100716078948,80.18109130859375,4159580,0.0,0.0
2010-03-12 00:00:00-05:00,80.25788114592231,80.79528569329672,77.80883930016547,79.7435073852539,2744293,0.0,0.0
2010-03-19 00:00:00-04:00,79.40571564791969,80.2961965454039,75.88185846167129,75.96630859375,5463888,0.0,0.0
2010-03-26 00:00:00-04:00,76.22732942200356,76.77241285036875,73.83970691377547,75.92791748046875,4098072,0.0,0.0
2010-04-02 00:00:00-04:00,75.92791803898294,79.07558581754776,75.65921576348417,78.2234115600586,2427892,0.0,0.0
2010-04-09 00:00:00-04:00,78.22340256569382,79.07557672519742,77.025754928454,77.12555694580078,2866481,0.0,0.0
2010-04-16 00:00:00-04:00,76.60351653127533,78.17735341828357,71.55189010105329,73.762939453125,6079222,0.0,0.0
2010-04-23 00:00:00-04:00,74.10072900910471,79.95078887453542,72.77256957010944,77.808837890625,5831084,0.0,0.0
2010-04-30 00:00:00-04:00,78.0084700796584,79.34430878135315,67.52135286124629,70.97611236572266,8416799,0.0,0.0
2010-05-07 00:00:00-04:00,70.97609113173117,82.48427967762805,68.67291881778938,78.06218719482422,8600662,0.0,0.0
2010-05-14 00:00:00-04:00,77.54014039839382,78.13128542621224,70.66901148817703,70.83790588378906,4331279,0.0,0.0
2010-05-21 00:00:00-04:00,70.20837526721819,72.36568423741716,67.45224821954628,72.1430435180664,4270881,0.0,0.0
2010-05-28 00:00:00-04:00,71.79756658066522,72.58832744851236,67.96662435738048,69.99341583251953,3995952,0.0,0.0
2010-06-04 00:00:00-04:00,69.06445675202468,69.38689945622943,60.43523983055465,64.94945526123047,9007504,0.0,0.0
2010-06-11 00:00:00-04:00,64.75752594248462,67.04534631220905,63.083887188829436,64.83429718017578,6343955,0.0,0.0
2010-06-18 00:00:00-04:00,64.54254530296899,66.36205297746288,63.07619576190222,63.62895202636719,5883354,0.0,0.0
2010-06-25 00:00:00-04:00,63.74413869699861,64.94178656167345,60.066739116038256,60.949623107910156,4551922,0.0,0.0
2010-07-02 00:00:00-04:00,61.10316562739937,63.582917344661475,58.569679308260945,63.329566955566406,4357906,0.0,0.0
2010-07-09 00:00:00-04:00,63.129954230798894,66.14711012602424,61.93230067252253,66.04730224609375,4517455,0.0,0.0
2010-07-16 00:00:00-04:00,65.51757556177448,66.81503123796199,62.16262480502367,66.41581726074219,3533582,0.0,0.0
2010-07-23 00:00:00-04:00,66.2929565403785,72.35797642547983,65.37936909683486,72.0278549194336,7248756,0.0,0.0
2010-07-30 00:00:00-04:00,70.7918421197503,72.71115246631312,69.82450806504696,72.16606903076172,4862549,0.0,0.0
2010-08-06 00:00:00-04:00,71.42906032740552,72.73418912553015,68.45029253766545,69.06446838378906,4669806,0.0,0.0
2010-08-13 00:00:00-04:00,68.70362489208348,70.33120201744093,67.9512585889444,69.22567749023438,2562452,0.0,0.0
2010-08-20 00:00:00-04:00,68.90324839957955,70.43869683188217,67.89753155074804,68.5193862915039,3750811,0.0,0.0
2010-08-27 00:00:00-04:00,69.12587059938767,73.90111488124563,68.08944435680006,73.66311645507812,2897154,0.0,0.0
2010-09-03 00:00:00-04:00,73.80902191482025,74.78403516396821,72.51924471356332,73.12574768066406,1703383,0.0,0.0
2010-09-10 00:00:00-04:00,73.40211870352444,74.49228577276746,72.3810440078256,73.08734893798828,2183360,0.0,0.0
2010-09-17 00:00:00-04:00,73.12574117071746,78.47678059564893,72.64207695978092,77.25609588623047,3729883,0.0,0.0
2010-09-24 00:00:00-04:00,78.48444545062516,80.17727281496471,77.24073017116794,78.57656860351562,3243315,0.0,0.0
2010-10-01 00:00:00-04:00,78.7684915653624,80.68012293619104,53.2954056682298,57.579307556152344,47780818,0.0,0.0
2010-10-08 00:00:00-04:00,57.5793155123931,58.707871033599346,55.32220446998061,56.458438873291016,10579502,0.0,0.0
2010-10-15 00:00:00-04:00,56.86533262130219,59.34508442387694,56.15134886391561,57.01887512207031,8132569,0.0,0.0
2010-10-22 00:00:00-04:00,57.16472672444174,64.48105915637535,56.71944541125904,63.613609313964844,10820570,0.0,0.0
2010-10-29 00:00:00-04:00,63.605953802638986,66.01660751171151,63.33725148295344,64.78057098388672,5412624,0.0,0.0
2010-11-05 00:00:00-04:00,64.63468747150755,66.69986111365539,62.66930998661889,65.86304473876953,6697207,0.0,0.0
2010-11-12 00:00:00-05:00,65.27189239302382,65.47918115465146,62.001392345694725,62.81517791748047,4648356,0.0,0.0
2010-11-19 00:00:00-05:00,62.876598654304615,63.68270536408205,61.241342736684246,61.66359329223633,4149207,0.0,0.0
2010-11-26 00:00:00-05:00,61.249045952823955,62.746111906839516,59.46024686277601,62.58488464355469,4955752,0.0,0.0
2010-12-03 00:00:00-05:00,62.147288888072204,65.7555971434562,61.924653962706856,64.02053833007812,4794141,0.0,0.0
2010-12-10 00:00:00-05:00,64.2968833059748,66.1778047135106,63.55986898826518,64.12798309326172,4155692,0.0,0.0
2010-12-17 00:00:00-05:00,64.24314714351372,64.67307072651496,61.26514731438349,62.1088752746582,5401135,0.0,0.0
2010-12-24 00:00:00-05:00,62.108875673600046,63.913025986448275,60.48129860893171,62.845890045166016,2005181,0.0,0.0
2010-12-31 00:00:00-05:00,62.9303383573708,65.02622163527441,62.00906602631709,62.953369140625,4083557,0.0,0.0
2011-01-07 00:00:00-05:00,63.18370114511523,67.87449626353266,62.243234356835806,66.83039093017578,3843261,0.0,0.0
2011-01-14 00:00:00-05:00,66.84574826508079,68.32745625868927,64.30458294596637,65.35636138916016,2874353,0.0,0.0
2011-01-21 00:00:00-05:00,65.90144832753711,68.62687182076657,65.12605103439948,67.3140640258789,4502689,0.0,0.0
2011-01-28 00:00:00-05:00,71.16802547753294,71.41369696818863,66.6538096402582,69.70167541503906,5465964,0.0,0.0
2011-02-04 00:00:00-05:00,69.99340913701906,71.89736760043121,66.44652732345243,70.86861419677734,8316143,0.0,0.0
2011-02-11 00:00:00-05:00,70.68435227010433,71.60561877704198,68.06641633424026,69.73237609863281,4410548,0.0,0.0
2011-02-18 00:00:00-05:00,70.02411914360599,70.65365271343876,65.17210274123697,66.24691772460938,4042244,0.0,0.0
