Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-01 00:00:00-05:00,29.62066071599551,30.254258515097902,29.570261171966028,29.91585922241211,1412284,0.0,0.0
2010-01-08 00:00:00-05:00,29.75746244751994,30.38385875523776,29.505461975595633,30.326257705688477,1404997,0.0,0.0
2010-01-15 00:00:00-05:00,30.261454330164046,30.88785331059366,29.80065697437828,30.009456634521484,1957949,0.0,0.0
2010-01-22 00:00:00-05:00,29.865458446885714,30.067056614690774,28.281465387729988,28.799863815307617,2006787,0.0,0.0
2010-01-29 00:00:00-05:00,28.91506219069651,29.872658948784263,28.63426396736821,28.96546173095703,2831535,0.0,0.0
2010-02-05 00:00:00-05:00,28.907871560965738,30.045465035127908,28.310272920476766,30.016664505004883,3633745,0.0,0.0
2010-02-12 00:00:00-05:00,29.663862000376756,30.679057148912015,29.599062193169434,30.513458251953125,1805411,0.0,0.0
2010-02-19 00:00:00-05:00,30.39105746664641,30.74385702817295,29.527060950713576,30.218259811401367,2163382,0.0,0.0
2010-02-26 00:00:00-05:00,30.326260222862494,31.499855612433755,30.059862213008213,31.341455459594727,1987921,0.0,0.0
2010-03-05 00:00:00-05:00,31.57184993498415,32.09024836791591,31.31265346508734,31.77345085144043,1571570,0.0,0.0
2010-03-12 00:00:00-05:00,31.953456893300206,32.90385239426017,31.867055304798637,32.70225143432617,1619189,0.0,0.0
2010-03-19 00:00:00-04:00,32.71663831785033,33.53023509077322,31.838244499907997,32.9614372253418,2299359,0.25,0.0
2010-03-26 00:00:00-04:00,33.12395015741657,35.35393545002001,32.76917876562237,34.91952133178711,3829261,0.0,0.0
2010-04-02 00:00:00-04:00,34.919513236166395,35.61457234989485,34.883312758519594,35.41908645629883,1587549,0.0,0.0
2010-04-09 00:00:00-04:00,35.59285625909802,37.38118820948778,35.462532316693604,37.30878448486328,3051440,0.0,0.0
2010-04-16 00:00:00-04:00,37.22190175094192,37.22190175094192,35.91142337152797,36.69336700439453,4641934,0.0,0.0
2010-04-23 00:00:00-04:00,36.801983545263,37.4825621946145,36.16484438213189,37.149513244628906,2371648,0.0,0.0
2010-04-30 00:00:00-04:00,37.20742824283405,37.22190899017602,31.842434258079624,33.78281021118164,3993191,0.0,0.0
2010-05-07 00:00:00-04:00,33.5583552917418,34.6661087402173,32.588167531398284,34.06517028808594,4871820,0.0,0.0
2010-05-14 00:00:00-04:00,33.884164405855046,34.159293014323495,31.321130752563477,31.321130752563477,3710231,0.0,0.0
2010-05-21 00:00:00-04:00,30.655038879722742,32.71125793457031,30.408871712525496,32.71125793457031,3773235,0.0,0.0
2010-05-28 00:00:00-04:00,32.4940383757923,32.66056274687017,31.531089857306895,32.421634674072266,2522168,0.0,0.0
2010-06-04 00:00:00-04:00,31.726591045928625,32.798141492110844,30.96636976284423,32.638858795166016,4462804,0.0,0.0
2010-06-11 00:00:00-04:00,32.43611986672928,33.818998997335235,32.38543864952795,33.6741943359375,3852252,0.0,0.0
2010-06-18 00:00:00-04:00,33.833492725186424,34.086901670372306,32.168245384777435,32.24064636230469,2439324,0.25,0.0
2010-06-25 00:00:00-04:00,32.45142692135888,32.48054228567789,30.274894463347312,30.791728973388672,3524008,0.0,0.0
2010-07-02 00:00:00-04:00,30.799015604976212,32.32768220094827,30.413207105016955,32.320404052734375,2284300,0.0,0.0
2010-07-09 00:00:00-04:00,32.378636439780365,33.019221757774034,31.98554980531658,32.757164001464844,2037943,0.0,0.0
2010-07-16 00:00:00-04:00,32.70621274204758,33.87091094205022,31.599748063615312,33.6452522277832,2265662,0.0,0.0
2010-07-23 00:00:00-04:00,33.6015621812581,34.3731761798412,33.099286794841596,33.15752029418945,4088786,0.0,0.0
2010-07-30 00:00:00-04:00,32.68436862962263,34.34406390902429,31.665255836775913,34.09656524658203,4863705,0.0,0.0
2010-08-06 00:00:00-04:00,33.73258856384743,34.744420185785636,32.982814611994165,33.354061126708984,3573720,0.0,0.0
2010-08-13 00:00:00-04:00,33.244865119702894,34.40956541345398,33.091999091271525,33.237586975097656,2705950,0.0,0.0
2010-08-20 00:00:00-04:00,32.97554094996939,33.630613071097024,31.86907653091589,32.86635208129883,2333946,0.0,0.0
2010-08-27 00:00:00-04:00,33.0556232794626,34.75171803891218,32.54970722201606,34.70075988769531,2628996,0.0,0.0
2010-09-03 00:00:00-04:00,35.13023150886926,35.13751243248261,33.87818200267025,34.14023971557617,3168915,0.0,0.0
2010-09-10 00:00:00-04:00,34.25671144061952,34.93369297832462,33.87818392020363,34.83177947998047,2470881,0.0,0.0
2010-09-17 00:00:00-04:00,34.91184289593375,35.66889771802763,34.773535924859296,34.88272476196289,1922145,0.27,0.0
2010-09-24 00:00:00-04:00,35.48107679701421,36.242376901695515,35.11506611098746,35.517677307128906,2421825,0.0,0.0
2010-10-01 00:00:00-04:00,36.05936626386352,36.5058996820393,35.363948296477126,36.22773361206055,2766859,0.0,0.0
2010-10-08 00:00:00-04:00,36.3375321901702,36.74014329466236,35.76655654352456,36.38145446777344,1689662,0.0,0.0
2010-10-15 00:00:00-04:00,36.674264473475965,36.83531004629612,35.649436371960995,36.49858093261719,1981799,0.0,0.0
2010-10-22 00:00:00-04:00,36.53517542356097,37.03295002812171,35.879284541278935,36.564456939697266,1851999,0.0,0.0
2010-10-29 00:00:00-04:00,36.45465703023869,39.067972621939,36.32289298423368,39.04601287841797,2939636,0.0,0.0
2010-11-05 00:00:00-04:00,39.16313758894823,39.470585179182095,38.2261512654475,39.0533332824707,2540336,0.0,0.0
2010-11-12 00:00:00-05:00,38.74588398726256,38.74588398726256,36.893871166076785,37.55268859863281,2088186,0.0,0.0
2010-11-19 00:00:00-05:00,37.581969642529785,38.431114148202006,37.3184415558661,38.416473388671875,1654076,0.0,0.0
2010-11-26 00:00:00-05:00,38.211511370487024,39.74143595722442,38.02118427394079,39.7267951965332,2369993,0.0,0.0
2010-12-03 00:00:00-05:00,39.7707120429845,40.62717548306754,39.60966648983144,40.34900665283203,2252414,0.0,0.0
2010-12-10 00:00:00-05:00,40.53933926849843,41.06639269124232,40.21724811813539,40.444175720214844,2090003,0.0,0.0
2010-12-17 00:00:00-05:00,40.436847071803136,40.993181882970326,40.20259774914236,40.55397033691406,2074976,0.0,0.0
2010-12-24 00:00:00-05:00,40.55397625304557,40.73698155600618,40.15868412846523,40.45881271362305,825741,0.27,0.0
2010-12-31 00:00:00-05:00,40.620195051757804,41.524990781832514,40.43629341216254,41.054203033447266,2540250,0.0,0.0
2011-01-07 00:00:00-05:00,41.157154825659845,41.686789219028526,40.70843473233295,41.179222106933594,3104893,0.0,0.0
2011-01-14 00:00:00-05:00,41.14982045511641,41.39992674001403,40.78201726003849,40.93649673461914,1725832,0.0,0.0
2011-01-21 00:00:00-05:00,41.2969369788366,42.45919627261819,40.84086186135606,42.02518844604492,2311358,0.0,0.0
2011-01-28 00:00:00-05:00,42.15023697947901,43.45961799448632,41.24544164125535,43.312496185302734,3530079,0.0,0.0
2011-02-04 00:00:00-05:00,43.32722989590098,43.768592733795174,40.11262703101501,40.311241149902344,6163977,0.0,0.0
2011-02-11 00:00:00-05:00,40.49512800343122,42.0178328857328,40.465703076692186,42.00312042236328,4686964,0.0,0.0
2011-02-18 00:00:00-05:00,41.98105837275251,42.34886158457344,40.46570812984855,41.1424674987793,3222258,0.0,0.0
2011-02-25 00:00:00-05:00,41.20131026316561,42.45184161436115,41.046833603754386,42.42241668701172,2979036,0.0,0.0
2011-03-04 00:00:00-05:00,42.43712290725295,42.841708583495354,41.517615108729494,42.275291442871094,3778796,0.0,0.0
2011-03-11 00:00:00-05:00,42.1943774932168,43.01090092892999,41.046830663820515,42.75343704223633,5215315,0.0,0.0
2011-03-18 00:00:00-04:00,43.783297210219295,44.79843491940975,43.5331908994366,44.72487258911133,3785941,0.27,0.0
