Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-01 00:00:00-05:00,15.528063842106226,15.627782395349149,15.260069784488774,15.41899585723877,6857554,0.0,0.0
2010-01-08 00:00:00-05:00,15.372263056045465,15.827229387994198,15.322402559540729,15.743091583251953,6542598,0.0,0.0
2010-01-15 00:00:00-05:00,15.649598983671348,15.858384376123025,15.50936936775797,15.634016990661621,6262082,0.0,0.0
2010-01-22 00:00:00-05:00,15.602860981002713,15.609093542695245,15.023837812050814,15.238265037536621,8989544,0.0,0.0
2010-01-29 00:00:00-05:00,15.250728332828224,15.462630666532345,15.01389694213867,15.013896942138672,10543364,0.0,0.0
2010-02-05 00:00:00-05:00,14.99831680687036,15.210219150096181,14.60879061546107,15.041943550109863,13022916,0.2,0.0
2010-02-12 00:00:00-05:00,15.102092106430328,15.425752863608269,14.90412427692641,15.366048812866211,6012464,0.0,0.0
2010-02-19 00:00:00-05:00,15.36604554262203,15.717987343399306,15.086376230877367,15.287487030029297,8352376,0.0,0.0
2010-02-26 00:00:00-05:00,15.340906718174507,15.793403333183376,15.168078224861192,15.626859664916992,6546184,0.0,0.0
2010-03-05 00:00:00-05:00,15.642568997647434,15.793401182106901,15.538872395266145,15.755693435668945,5454066,0.0,0.0
2010-03-12 00:00:00-05:00,15.809112675659206,16.123346669778158,15.648852667382307,16.03536033630371,6496710,0.0,0.0
2010-03-19 00:00:00-04:00,16.051080421610674,16.15477706432114,15.570301373037061,15.586012840270996,8028302,0.0,0.0
2010-03-26 00:00:00-04:00,15.630004773966887,15.739986230275564,15.435178767494415,15.68342399597168,10908946,0.0,0.0
2010-04-02 00:00:00-04:00,15.683416690202765,16.019646927101636,15.623712670119549,15.76826000213623,4754688,0.0,0.0
2010-04-09 00:00:00-04:00,15.755700618811158,16.151636332396514,15.608010179760155,16.00708770751953,7396482,0.0,0.0
2010-04-16 00:00:00-04:00,15.978801959169948,16.286752402231084,15.812258285873742,16.28360939025879,6906164,0.0,0.0
2010-04-23 00:00:00-04:00,16.2459016182295,16.41558830329624,15.903386434835308,16.39987564086914,6527780,0.0,0.0
2010-04-30 00:00:00-04:00,16.40930370212363,16.90579291493665,14.982680720711826,15.859394073486328,11892968,0.0,0.0
2010-05-07 00:00:00-04:00,15.871960275308295,16.522425818065344,15.570295895197109,16.11077880859375,16212752,0.2,0.0
2010-05-14 00:00:00-04:00,16.200426432806594,16.393590428925478,15.443604513300455,15.459437370300293,8996378,0.0,0.0
2010-05-21 00:00:00-04:00,15.13961101981657,15.557604773254935,14.830864837592298,15.513272285461426,10413860,0.0,0.0
2010-05-28 00:00:00-04:00,15.516432747623035,15.766595932854477,15.278936328016561,15.595598220825195,8566160,0.0,0.0
2010-06-04 00:00:00-04:00,15.405602476639078,15.652598381042482,15.02244064569285,15.65259838104248,12476010,0.0,0.0
2010-06-11 00:00:00-04:00,15.525942788701622,16.4759291139261,15.4657774229733,16.45693016052246,7822800,0.0,0.0
2010-06-18 00:00:00-04:00,16.51392303798981,16.545588753373014,15.704851567861944,16.06426239013672,9316264,0.0,0.0
2010-06-25 00:00:00-04:00,16.064262607457863,16.472756864463307,15.64626887730287,15.80776596069336,14493720,0.0,0.0
2010-07-02 00:00:00-04:00,15.820433095125678,16.78308585682616,15.785600082147687,16.776752471923828,7069636,0.0,0.0
2010-07-09 00:00:00-04:00,16.76408636201817,17.09341514208509,16.66908800068302,17.068082809448242,6243146,0.0,0.0
2010-07-16 00:00:00-04:00,16.99841114153702,17.36890499022391,16.67858194131586,17.258073806762695,8367422,0.0,0.0
2010-07-23 00:00:00-04:00,17.258074610411096,17.71406733956033,17.036411025197264,17.362573623657227,10457088,0.0,0.0
2010-07-30 00:00:00-04:00,17.172576806554368,17.59053906218038,17.030078692414293,17.562070846557617,7538514,0.0,0.0
2010-08-06 00:00:00-04:00,17.49556833342492,17.856183369958835,17.303988046856837,17.432235717773438,8655680,0.2,0.0
2010-08-13 00:00:00-04:00,17.458514491751554,17.949673806287592,17.40748490517737,17.720041275024414,10193334,0.0,0.0
2010-08-20 00:00:00-04:00,17.589276364177987,17.978376471958544,17.54143559861619,17.669010162353516,7300142,0.0,0.0
2010-08-27 00:00:00-04:00,17.74555237472447,18.204819790684574,17.557380578827726,18.182493209838867,8656230,0.0,0.0
2010-09-03 00:00:00-04:00,18.27817461304496,18.389801433337905,18.01345784400585,18.201629638671875,3926604,0.0,0.0
